time,latitude,longitude,ugrd10m,time_run,vgrd10m,WS,WD
2023-11-28 12:00:00,56.5,20.5,5.9927344,2023-11-27 12:00:00,-7.0653343,9.2645,-49.7
2023-11-28 12:00:00,56.5,21.0,3.0827343,2023-11-27 12:00:00,-3.4153345,4.6008,-47.93
2023-11-28 12:00:00,56.5,21.5,1.5927343,2023-11-27 12:00:00,0.9346655,1.8467,30.41
2023-11-28 12:00:00,56.5,22.0,2.4527342,2023-11-27 12:00:00,0.83466554,2.5909,18.79
2023-11-28 12:00:00,56.5,22.5,1.9627343,2023-11-27 12:00:00,1.0846655,2.2425,28.93
2023-11-28 12:00:00,56.5,23.0,0.44273436,2023-11-27 12:00:00,0.9346655,1.0342,64.65
2023-11-28 12:00:00,56.5,23.5,0.7927344,2023-11-27 12:00:00,0.3346655,0.8605,22.89
2023-11-28 12:00:00,56.5,24.0,2.3727343,2023-11-27 12:00:00,0.7046655,2.4752,16.54
2023-11-28 12:00:00,56.5,24.5,2.6127343,2023-11-27 12:00:00,1.0246655,2.8065,21.41
2023-11-28 12:00:00,56.5,25.0,3.0127344,2023-11-27 12:00:00,1.3346655,3.2951,23.89
2023-11-28 12:00:00,56.5,25.5,3.1927342,2023-11-27 12:00:00,1.5546654,3.5511,25.96
2023-11-28 12:00:00,56.5,26.0,2.5727344,2023-11-27 12:00:00,1.8646655,3.1774,35.93
2023-11-28 12:00:00,56.5,26.5,1.7927344,2023-11-27 12:00:00,1.7346655,2.4946,44.06
2023-11-28 12:00:00,56.5,27.0,2.4127343,2023-11-27 12:00:00,2.0146654,3.1433,39.86
2023-11-28 12:00:00,56.5,27.5,2.6727343,2023-11-27 12:00:00,2.0546656,3.3712,37.55
2023-11-28 12:00:00,56.5,28.0,2.3627343,2023-11-27 12:00:00,2.0446656,3.1246,40.87
2023-11-28 12:00:00,56.5,28.5,2.2927344,2023-11-27 12:00:00,2.3446655,3.2793,45.64
2023-11-28 12:00:00,56.5,29.0,2.4827342,2023-11-27 12:00:00,2.4746654,3.5054,44.91
2023-11-28 12:00:00,56.5,29.5,2.6327343,2023-11-27 12:00:00,2.4346654,3.5859,42.76
2023-11-28 12:00:00,56.5,30.0,2.5327344,2023-11-27 12:00:00,2.4246655,3.5062,43.75
2023-11-28 12:00:00,56.5,30.5,2.3927343,2023-11-27 12:00:00,2.9646654,3.8098,51.09
2023-11-28 12:00:00,57.0,0.0,2.2927344,2023-11-27 12:00:00,-9.655334,9.9238,-76.64
2023-11-28 12:00:00,57.0,0.5,3.1327343,2023-11-27 12:00:00,-9.705335,10.1984,-72.11
2023-11-28 12:00:00,57.0,1.0,3.6527343,2023-11-27 12:00:00,-9.635334,10.3045,-69.24
2023-11-28 12:00:00,57.0,1.5,3.6127343,2023-11-27 12:00:00,-9.245335,9.9261,-68.66
2023-11-28 12:00:00,57.0,2.0,3.8227344,2023-11-27 12:00:00,-8.655334,9.4619,-66.17
2023-11-28 12:00:00,57.0,2.5,3.9527342,2023-11-27 12:00:00,-8.315334,9.207,-64.58
2023-11-28 12:00:00,57.0,3.0,3.7027342,2023-11-27 12:00:00,-7.705334,8.5488,-64.33
2023-11-28 12:00:00,57.0,3.5,4.5527344,2023-11-27 12:00:00,-7.6053343,8.8639,-59.09
2023-11-28 12:00:00,57.0,4.0,2.2927344,2023-11-27 12:00:00,-9.495335,9.7682,-76.43
2023-11-28 12:00:00,57.0,4.5,0.36273438,2023-11-27 12:00:00,5.0046654,5.0178,85.85
2023-11-28 12:00:00,57.0,5.0,-5.0672655,2023-11-27 12:00:00,10.084665,11.2862,116.68
2023-11-28 12:00:00,57.0,5.5,-7.2772655,2023-11-27 12:00:00,8.204665,10.967,131.57
2023-11-28 12:00:00,57.0,6.0,-8.617266,2023-11-27 12:00:00,5.6346655,10.296,146.82
2023-11-28 12:00:00,57.0,6.5,-9.347265,2023-11-27 12:00:00,2.7646654,9.7476,163.52
2023-11-28 12:00:00,57.0,7.0,-7.9872656,2023-11-27 12:00:00,0.14466552,7.9886,178.96
2023-11-28 12:00:00,57.0,7.5,-7.4672656,2023-11-27 12:00:00,-2.1453345,7.7693,-163.97
2023-11-28 12:00:00,57.0,8.0,-7.2972655,2023-11-27 12:00:00,-3.0553343,7.9111,-157.28
2023-11-28 12:00:00,57.0,8.5,-4.5872655,2023-11-27 12:00:00,-2.9153345,5.4353,-147.56
2023-11-28 12:00:00,57.0,9.0,-3.4672656,2023-11-27 12:00:00,-3.1353345,4.6746,-137.88
2023-11-28 12:00:00,57.0,9.5,-1.6172656,2023-11-27 12:00:00,-2.2953343,2.8079,-125.17
2023-11-28 12:00:00,57.0,10.0,-0.3372656,2023-11-27 12:00:00,-4.3153343,4.3285,-94.47
2023-11-28 12:00:00,57.0,10.5,-0.5172656,2023-11-27 12:00:00,-7.6253343,7.6429,-93.88
2023-11-28 12:00:00,57.0,11.0,-2.0772655,2023-11-27 12:00:00,-8.355334,8.6097,-103.96
2023-11-28 12:00:00,57.0,11.5,-1.3672656,2023-11-27 12:00:00,-7.745334,7.8651,-100.01
2023-11-28 12:00:00,57.0,12.0,-0.13726562,2023-11-27 12:00:00,-7.305334,7.3066,-91.08
2023-11-28 12:00:00,57.0,12.5,0.52273434,2023-11-27 12:00:00,-3.9953344,4.0294,-82.55
2023-11-28 12:00:00,57.0,13.0,0.8027344,2023-11-27 12:00:00,-3.8653343,3.9478,-78.27
2023-11-28 12:00:00,57.0,13.5,1.4727343,2023-11-27 12:00:00,-4.0353346,4.2957,-69.95
2023-11-28 12:00:00,57.0,14.0,1.5727344,2023-11-27 12:00:00,-4.9453344,5.1894,-72.36
2023-11-28 12:00:00,57.0,14.5,2.1627343,2023-11-27 12:00:00,-3.4953344,4.1103,-58.25
2023-11-28 12:00:00,57.0,15.0,1.8327343,2023-11-27 12:00:00,-3.7053344,4.1338,-63.68
2023-11-28 12:00:00,57.0,15.5,1.8627343,2023-11-27 12:00:00,-3.9053345,4.3268,-64.5
2023-11-28 12:00:00,57.0,16.0,2.0727344,2023-11-27 12:00:00,-3.4953344,4.0637,-59.33
2023-11-28 12:00:00,57.0,16.5,3.1027343,2023-11-27 12:00:00,-4.5353346,5.4951,-55.62
2023-11-28 12:00:00,57.0,17.0,4.7627344,2023-11-27 12:00:00,-6.995334,8.4628,-55.75
2023-11-28 12:00:00,57.0,17.5,6.662734,2023-11-27 12:00:00,-8.145334,10.5232,-50.72
2023-11-28 12:00:00,57.0,18.0,6.8027344,2023-11-27 12:00:00,-8.695334,11.0402,-51.96
2023-11-28 12:00:00,57.0,18.5,6.5727344,2023-11-27 12:00:00,-7.535334,9.9991,-48.9
2023-11-28 12:00:00,57.0,19.0,8.572734,2023-11-27 12:00:00,-7.8953342,11.6545,-42.64
2023-11-28 12:00:00,57.0,19.5,8.302734,2023-11-27 12:00:00,-7.3853345,11.1121,-41.65
2023-11-28 12:00:00,57.0,20.0,6.682734,2023-11-27 12:00:00,-7.6553345,10.1618,-48.88
2023-11-28 12:00:00,57.0,20.5,3.4027343,2023-11-27 12:00:00,-5.4053345,6.3872,-57.81
2023-11-28 12:00:00,57.0,21.0,3.3527343,2023-11-27 12:00:00,-5.4453344,6.3947,-58.38
2023-11-28 12:00:00,57.0,21.5,-0.74726564,2023-11-27 12:00:00,-0.37533447,0.8362,-153.33
2023-11-28 12:00:00,57.0,22.0,-1.1172656,2023-11-27 12:00:00,0.96466553,1.4761,139.19
2023-11-28 12:00:00,57.0,22.5,0.70273435,2023-11-27 12:00:00,0.77466553,1.0459,47.79
2023-11-28 12:00:00,57.0,23.0,1.9727343,2023-11-27 12:00:00,0.6046655,2.0633,17.04
2023-11-28 12:00:00,57.0,23.5,3.1427343,2023-11-27 12:00:00,0.8746655,3.2622,15.55
2023-11-28 12:00:00,57.0,24.0,3.8327343,2023-11-27 12:00:00,1.3846655,4.0752,19.86
2023-11-28 12:00:00,57.0,24.5,2.5127344,2023-11-27 12:00:00,1.4346654,2.8935,29.72
2023-11-28 12:00:00,57.0,25.0,2.1127343,2023-11-27 12:00:00,1.6646655,2.6898,38.24
2023-11-28 12:00:00,57.0,25.5,1.5127343,2023-11-27 12:00:00,2.1046655,2.5919,54.29
2023-11-28 12:00:00,57.0,26.0,2.1427343,2023-11-27 12:00:00,1.7646655,2.7759,39.47
2023-11-28 12:00:00,57.0,26.5,2.1727343,2023-11-27 12:00:00,1.7346655,2.7803,38.6
2023-11-28 12:00:00,57.0,27.0,2.0827343,2023-11-27 12:00:00,1.9546655,2.8563,43.18
2023-11-28 12:00:00,57.0,27.5,2.4527342,2023-11-27 12:00:00,2.0846655,3.219,40.36
2023-11-28 12:00:00,57.0,28.0,2.4727342,2023-11-27 12:00:00,2.5546656,3.5554,45.93
2023-11-28 12:00:00,57.0,28.5,2.5727344,2023-11-27 12:00:00,2.6746655,3.7112,46.11
2023-11-28 12:00:00,57.0,29.0,2.1227343,2023-11-27 12:00:00,2.3046656,3.1333,47.35
2023-11-28 12:00:00,57.0,29.5,2.4327343,2023-11-27 12:00:00,2.1346655,3.2365,41.27
2023-11-28 12:00:00,57.0,30.0,1.9527344,2023-11-27 12:00:00,2.2346654,2.9676,48.85
2023-11-28 12:00:00,57.0,30.5,1.4827343,2023-11-27 12:00:00,2.6146655,3.0058,60.44
2023-11-28 12:00:00,57.5,0.0,2.8927343,2023-11-27 12:00:00,-10.555334,10.9445,-74.67
2023-11-28 12:00:00,57.5,0.5,3.5427344,2023-11-27 12:00:00,-10.935334,11.4949,-72.05
2023-11-28 12:00:00,57.5,1.0,4.232734,2023-11-27 12:00:00,-10.515334,11.3353,-68.07
2023-11-28 12:00:00,57.5,1.5,4.352734,2023-11-27 12:00:00,-10.055334,10.957,-66.59
2023-11-28 12:00:00,57.5,2.0,4.502734,2023-11-27 12:00:00,-9.315334,10.3465,-64.2
2023-11-28 12:00:00,57.5,2.5,4.7627344,2023-11-27 12:00:00,-8.825335,10.0285,-61.65
2023-11-28 12:00:00,57.5,3.0,4.9027343,2023-11-27 12:00:00,-8.015334,9.3959,-58.55
2023-11-28 12:00:00,57.5,3.5,3.9527342,2023-11-27 12:00:00,-4.9453344,6.3309,-51.37
2023-11-28 12:00:00,57.5,4.0,0.47273436,2023-11-27 12:00:00,-11.065334,11.0754,-87.55
2023-11-28 12:00:00,57.5,4.5,-4.3272657,2023-11-27 12:00:00,10.984665,11.8063,111.5
2023-11-28 12:00:00,57.5,5.0,-10.797265,2023-11-27 12:00:00,9.264666,14.2273,139.37
2023-11-28 12:00:00,57.5,5.5,-12.047265,2023-11-27 12:00:00,6.684665,13.7776,150.98
2023-11-28 12:00:00,57.5,6.0,-12.327266,2023-11-27 12:00:00,3.5646656,12.8323,163.87
2023-11-28 12:00:00,57.5,6.5,-12.197266,2023-11-27 12:00:00,0.44466552,12.2054,177.91
2023-11-28 12:00:00,57.5,7.0,-10.477265,2023-11-27 12:00:00,-2.2553344,10.7173,-167.85
2023-11-28 12:00:00,57.5,7.5,-8.107265,2023-11-27 12:00:00,-3.7153344,8.918,-155.38
2023-11-28 12:00:00,57.5,8.0,-6.9872656,2023-11-27 12:00:00,-5.1153345,8.6596,-143.79
2023-11-28 12:00:00,57.5,8.5,-6.1872654,2023-11-27 12:00:00,-6.7353344,9.1459,-132.57
2023-11-28 12:00:00,57.5,9.0,-5.2472653,2023-11-27 12:00:00,-8.145334,9.6892,-122.79
2023-11-28 12:00:00,57.5,9.5,-4.1572657,2023-11-27 12:00:00,-9.225334,10.1188,-114.26
2023-11-28 12:00:00,57.5,10.0,-3.0972655,2023-11-27 12:00:00,-5.9053345,6.6683,-117.68
2023-11-28 12:00:00,57.5,10.5,-2.1272657,2023-11-27 12:00:00,-6.2753344,6.6261,-108.73
2023-11-28 12:00:00,57.5,11.0,-1.7872655,2023-11-27 12:00:00,-7.995334,8.1927,-102.6
2023-11-28 12:00:00,57.5,11.5,-1.4372656,2023-11-27 12:00:00,-7.2553344,7.3963,-101.21
2023-11-28 12:00:00,57.5,12.0,-0.31726563,2023-11-27 12:00:00,-5.1253343,5.1351,-93.54
2023-11-28 12:00:00,57.5,12.5,0.46273437,2023-11-27 12:00:00,-3.7453344,3.7738,-82.96
2023-11-28 12:00:00,57.5,13.0,0.97273433,2023-11-27 12:00:00,-4.0753345,4.1898,-76.58
2023-11-28 12:00:00,57.5,13.5,0.82273436,2023-11-27 12:00:00,-3.9553344,4.04,-78.25
2023-11-28 12:00:00,57.5,14.0,1.0227344,2023-11-27 12:00:00,-4.1253343,4.2502,-76.08
2023-11-28 12:00:00,57.5,14.5,1.7027344,2023-11-27 12:00:00,-3.9853344,4.3338,-66.87
2023-11-28 12:00:00,57.5,15.0,1.3827343,2023-11-27 12:00:00,-3.8553343,4.0958,-70.27
2023-11-28 12:00:00,57.5,15.5,1.8727343,2023-11-27 12:00:00,-3.9453344,4.3672,-64.61
2023-11-28 12:00:00,57.5,16.0,2.4227343,2023-11-27 12:00:00,-3.8853345,4.5788,-58.05
2023-11-28 12:00:00,57.5,16.5,2.7527344,2023-11-27 12:00:00,-3.9853344,4.8436,-55.37
2023-11-28 12:00:00,57.5,17.0,5.4027343,2023-11-27 12:00:00,-10.655334,11.9468,-63.11
2023-11-28 12:00:00,57.5,17.5,5.042734,2023-11-27 12:00:00,-11.605334,12.6536,-66.51
2023-11-28 12:00:00,57.5,18.0,4.9427342,2023-11-27 12:00:00,-10.055334,11.2045,-63.82
2023-11-28 12:00:00,57.5,18.5,3.0627344,2023-11-27 12:00:00,-4.0053344,5.0421,-52.6
2023-11-28 12:00:00,57.5,19.0,8.462734,2023-11-27 12:00:00,-7.4453344,11.2717,-41.34
2023-11-28 12:00:00,57.5,19.5,2.1127343,2023-11-27 12:00:00,-5.9053345,6.2719,-70.31
2023-11-28 12:00:00,57.5,20.0,2.8627343,2023-11-27 12:00:00,-7.0453343,7.6047,-67.89
2023-11-28 12:00:00,57.5,20.5,1.6227343,2023-11-27 12:00:00,-4.7853346,5.053,-71.27
2023-11-28 12:00:00,57.5,21.0,0.90273434,2023-11-27 12:00:00,-3.5353343,3.6488,-75.68
2023-11-28 12:00:00,57.5,21.5,-0.9972656,2023-11-27 12:00:00,0.71466553,1.2269,144.37
2023-11-28 12:00:00,57.5,22.0,1.0027343,2023-11-27 12:00:00,0.004665527,1.0027,0.27
2023-11-28 12:00:00,57.5,22.5,1.3427343,2023-11-27 12:00:00,0.31466553,1.3791,13.19
2023-11-28 12:00:00,57.5,23.0,3.8727343,2023-11-27 12:00:00,-0.35533446,3.889,-5.24
2023-11-28 12:00:00,57.5,23.5,4.502734,2023-11-27 12:00:00,-1.2953345,4.6854,-16.05
2023-11-28 12:00:00,57.5,24.0,4.622734,2023-11-27 12:00:00,-1.6353345,4.9035,-19.48
2023-11-28 12:00:00,57.5,24.5,2.1527343,2023-11-27 12:00:00,-0.61533445,2.239,-15.95
2023-11-28 12:00:00,57.5,25.0,1.2427343,2023-11-27 12:00:00,1.9146655,2.2826,57.01
2023-11-28 12:00:00,57.5,25.5,2.1327343,2023-11-27 12:00:00,2.2346654,3.0891,46.34
2023-11-28 12:00:00,57.5,26.0,2.2527344,2023-11-27 12:00:00,1.7946655,2.8802,38.54
2023-11-28 12:00:00,57.5,26.5,1.8527343,2023-11-27 12:00:00,1.5646654,2.425,40.18
2023-11-28 12:00:00,57.5,27.0,1.9127344,2023-11-27 12:00:00,1.4646655,2.4091,37.44
2023-11-28 12:00:00,57.5,27.5,2.0827343,2023-11-27 12:00:00,1.3846655,2.501,33.62
2023-11-28 12:00:00,57.5,28.0,2.1627343,2023-11-27 12:00:00,1.6746655,2.7353,37.75
2023-11-28 12:00:00,57.5,28.5,1.9127344,2023-11-27 12:00:00,2.0546656,2.8072,47.05
2023-11-28 12:00:00,57.5,29.0,1.8327343,2023-11-27 12:00:00,2.1246655,2.8059,49.22
2023-11-28 12:00:00,57.5,29.5,1.7127343,2023-11-27 12:00:00,2.1846654,2.776,51.9
2023-11-28 12:00:00,57.5,30.0,1.2927344,2023-11-27 12:00:00,2.9546654,3.2251,66.37
2023-11-28 12:00:00,57.5,30.5,1.1727344,2023-11-27 12:00:00,2.9346654,3.1603,68.22
2023-11-28 12:00:00,58.0,0.0,3.5227344,2023-11-27 12:00:00,-11.405334,11.937,-72.84
2023-11-28 12:00:00,58.0,0.5,3.8027344,2023-11-27 12:00:00,-11.515334,12.127,-71.73
2023-11-28 12:00:00,58.0,1.0,3.8627343,2023-11-27 12:00:00,-11.015334,11.673,-70.68
2023-11-28 12:00:00,58.0,1.5,3.8027344,2023-11-27 12:00:00,-10.145334,10.8346,-69.45
2023-11-28 12:00:00,58.0,2.0,3.5827343,2023-11-27 12:00:00,-9.515334,10.1675,-69.37
2023-11-28 12:00:00,58.0,2.5,4.2227345,2023-11-27 12:00:00,-8.8653345,9.8197,-64.53
2023-11-28 12:00:00,58.0,3.0,5.232734,2023-11-27 12:00:00,-7.555334,9.1905,-55.29
2023-11-28 12:00:00,58.0,3.5,6.162734,2023-11-27 12:00:00,-4.975334,7.9204,-38.91
2023-11-28 12:00:00,58.0,4.0,-0.7372656,2023-11-27 12:00:00,-1.4653344,1.6404,-116.71
2023-11-28 12:00:00,58.0,4.5,-13.937265,2023-11-27 12:00:00,11.1346655,17.8389,141.38
2023-11-28 12:00:00,58.0,5.0,-15.647265,2023-11-27 12:00:00,6.9446654,17.1191,156.07
2023-11-28 12:00:00,58.0,5.5,-15.457265,2023-11-27 12:00:00,4.6146655,16.1314,163.38
2023-11-28 12:00:00,58.0,6.0,-14.187265,2023-11-27 12:00:00,2.4546654,14.3981,170.18
2023-11-28 12:00:00,58.0,6.5,-12.527266,2023-11-27 12:00:00,0.14466552,12.5281,179.34
2023-11-28 12:00:00,58.0,7.0,-8.887265,2023-11-27 12:00:00,-1.5053345,9.0139,-170.39
2023-11-28 12:00:00,58.0,7.5,-5.2372656,2023-11-27 12:00:00,-3.0553343,6.0633,-149.74
2023-11-28 12:00:00,58.0,8.0,-6.9272656,2023-11-27 12:00:00,-6.535334,9.5235,-136.67
2023-11-28 12:00:00,58.0,8.5,-6.8072653,2023-11-27 12:00:00,-8.645334,11.0037,-128.22
2023-11-28 12:00:00,58.0,9.0,-5.5172653,2023-11-27 12:00:00,-9.155334,10.6893,-121.07
2023-11-28 12:00:00,58.0,9.5,-4.7772655,2023-11-27 12:00:00,-9.8653345,10.9612,-115.84
2023-11-28 12:00:00,58.0,10.0,-4.5272655,2023-11-27 12:00:00,-9.965334,10.9455,-114.43
2023-11-28 12:00:00,58.0,10.5,-3.9472656,2023-11-27 12:00:00,-9.635334,10.4125,-112.28
2023-11-28 12:00:00,58.0,11.0,-2.9372656,2023-11-27 12:00:00,-8.235334,8.7435,-109.63
2023-11-28 12:00:00,58.0,11.5,-2.2572656,2023-11-27 12:00:00,-6.9253345,7.2839,-108.05
2023-11-28 12:00:00,58.0,12.0,0.10273437,2023-11-27 12:00:00,-3.5653343,3.5668,-88.35
2023-11-28 12:00:00,58.0,12.5,0.17273436,2023-11-27 12:00:00,-3.7253344,3.7293,-87.35
2023-11-28 12:00:00,58.0,13.0,1.0927343,2023-11-27 12:00:00,-3.9853344,4.1324,-74.67
2023-11-28 12:00:00,58.0,13.5,0.9827344,2023-11-27 12:00:00,-4.0053344,4.1241,-76.21
2023-11-28 12:00:00,58.0,14.0,1.1427344,2023-11-27 12:00:00,-3.8753345,4.0403,-73.57
2023-11-28 12:00:00,58.0,14.5,1.8227344,2023-11-27 12:00:00,-6.495334,6.7462,-74.32
2023-11-28 12:00:00,58.0,15.0,1.3227344,2023-11-27 12:00:00,-3.7953343,4.0192,-70.79
2023-11-28 12:00:00,58.0,15.5,2.0027344,2023-11-27 12:00:00,-3.9553344,4.4335,-63.15
2023-11-28 12:00:00,58.0,16.0,2.3127344,2023-11-27 12:00:00,-4.205334,4.7993,-61.19
2023-11-28 12:00:00,58.0,16.5,2.5327344,2023-11-27 12:00:00,-5.1053343,5.6991,-63.61
2023-11-28 12:00:00,58.0,17.0,4.792734,2023-11-27 12:00:00,-11.605334,12.556,-67.56
2023-11-28 12:00:00,58.0,17.5,4.212734,2023-11-27 12:00:00,-12.925334,13.5945,-71.95
2023-11-28 12:00:00,58.0,18.0,5.5927343,2023-11-27 12:00:00,-12.315334,13.5258,-65.58
2023-11-28 12:00:00,58.0,18.5,3.6327343,2023-11-27 12:00:00,-9.395334,10.0732,-68.86
2023-11-28 12:00:00,58.0,19.0,0.082734376,2023-11-27 12:00:00,-6.555334,6.5559,-89.28
2023-11-28 12:00:00,58.0,19.5,-0.06726562,2023-11-27 12:00:00,-6.3353343,6.3357,-90.61
2023-11-28 12:00:00,58.0,20.0,-1.0672656,2023-11-27 12:00:00,-4.725334,4.8444,-102.73
2023-11-28 12:00:00,58.0,20.5,-0.5472656,2023-11-27 12:00:00,-4.205334,4.2408,-97.41
2023-11-28 12:00:00,58.0,21.0,0.76273435,2023-11-27 12:00:00,-4.705334,4.7668,-80.79
2023-11-28 12:00:00,58.0,21.5,0.10273437,2023-11-27 12:00:00,-0.11533447,0.1545,-48.31
2023-11-28 12:00:00,58.0,22.0,0.69273436,2023-11-27 12:00:00,-0.88533443,1.1241,-51.96
2023-11-28 12:00:00,58.0,22.5,2.2527344,2023-11-27 12:00:00,-2.8753345,3.6527,-51.92
2023-11-28 12:00:00,58.0,23.0,3.4427342,2023-11-27 12:00:00,-2.7153344,4.3847,-38.26
2023-11-28 12:00:00,58.0,23.5,3.9227343,2023-11-27 12:00:00,-2.5453343,4.6762,-32.98
2023-11-28 12:00:00,58.0,24.0,4.7627344,2023-11-27 12:00:00,-3.5253344,5.9255,-36.51
2023-11-28 12:00:00,58.0,24.5,3.2427342,2023-11-27 12:00:00,-2.6453345,4.1849,-39.21
2023-11-28 12:00:00,58.0,25.0,1.5427344,2023-11-27 12:00:00,-0.0053344727,1.5427,-0.2
2023-11-28 12:00:00,58.0,25.5,0.9127343,2023-11-27 12:00:00,0.9846655,1.3426,47.17
2023-11-28 12:00:00,58.0,26.0,0.84273434,2023-11-27 12:00:00,1.4246655,1.6553,59.39
2023-11-28 12:00:00,58.0,26.5,1.3027344,2023-11-27 12:00:00,1.4446656,1.9453,47.96
2023-11-28 12:00:00,58.0,27.0,1.6327343,2023-11-27 12:00:00,1.4846655,2.2068,42.28
2023-11-28 12:00:00,58.0,27.5,1.3527343,2023-11-27 12:00:00,1.2046655,1.8114,41.69
2023-11-28 12:00:00,58.0,28.0,1.0827343,2023-11-27 12:00:00,1.6646655,1.9858,56.96
2023-11-28 12:00:00,58.0,28.5,0.43273437,2023-11-27 12:00:00,1.2146655,1.2894,70.39
2023-11-28 12:00:00,58.0,29.0,0.82273436,2023-11-27 12:00:00,1.3546655,1.5849,58.73
2023-11-28 12:00:00,58.0,29.5,0.87273437,2023-11-27 12:00:00,1.6346655,1.8531,61.9
2023-11-28 12:00:00,58.0,30.0,0.50273436,2023-11-27 12:00:00,1.7846655,1.8541,74.27
2023-11-28 12:00:00,58.0,30.5,0.022734374,2023-11-27 12:00:00,1.9646655,1.9648,89.34
2023-11-28 12:00:00,58.5,0.0,2.8127344,2023-11-27 12:00:00,-12.065334,12.3889,-76.88
2023-11-28 12:00:00,58.5,0.5,2.5427344,2023-11-27 12:00:00,-11.585334,11.8611,-77.62
2023-11-28 12:00:00,58.5,1.0,2.8527343,2023-11-27 12:00:00,-11.235334,11.5918,-75.75
2023-11-28 12:00:00,58.5,1.5,3.5527344,2023-11-27 12:00:00,-10.325335,10.9195,-71.01
2023-11-28 12:00:00,58.5,2.0,4.482734,2023-11-27 12:00:00,-8.705335,9.7917,-62.75
2023-11-28 12:00:00,58.5,2.5,5.2627344,2023-11-27 12:00:00,-7.415334,9.093,-54.64
2023-11-28 12:00:00,58.5,3.0,4.642734,2023-11-27 12:00:00,-6.2353344,7.774,-53.33
2023-11-28 12:00:00,58.5,3.5,-12.837265,2023-11-27 12:00:00,6.934665,14.5906,151.62
2023-11-28 12:00:00,58.5,4.0,-17.007265,2023-11-27 12:00:00,9.594666,19.527,150.57
2023-11-28 12:00:00,58.5,4.5,-16.137266,2023-11-27 12:00:00,8.484665,18.2319,152.27
2023-11-28 12:00:00,58.5,5.0,-14.807265,2023-11-27 12:00:00,7.934665,16.7992,151.81
2023-11-28 12:00:00,58.5,5.5,-13.467265,2023-11-27 12:00:00,5.3946652,14.5076,158.17
2023-11-28 12:00:00,58.5,6.0,-6.8172655,2023-11-27 12:00:00,0.9746655,6.8866,171.86
2023-11-28 12:00:00,58.5,6.5,-3.3272655,2023-11-27 12:00:00,-0.32533446,3.3431,-174.42
2023-11-28 12:00:00,58.5,7.0,-3.0972655,2023-11-27 12:00:00,-1.2453344,3.3382,-158.1
2023-11-28 12:00:00,58.5,7.5,-3.1472657,2023-11-27 12:00:00,-2.3253343,3.9131,-143.54
2023-11-28 12:00:00,58.5,8.0,-2.3372655,2023-11-27 12:00:00,-2.7253344,3.5903,-130.62
2023-11-28 12:00:00,58.5,8.5,-1.7372656,2023-11-27 12:00:00,-3.2753344,3.7075,-117.94
2023-11-28 12:00:00,58.5,9.0,-3.4372656,2023-11-27 12:00:00,-8.175334,8.8685,-112.8
2023-11-28 12:00:00,58.5,9.5,-3.9172657,2023-11-27 12:00:00,-9.795334,10.5496,-111.8
2023-11-28 12:00:00,58.5,10.0,-3.9772656,2023-11-27 12:00:00,-11.025334,11.7208,-109.84
2023-11-28 12:00:00,58.5,10.5,-3.6672657,2023-11-27 12:00:00,-11.205335,11.7902,-108.12
2023-11-28 12:00:00,58.5,11.0,-2.9572656,2023-11-27 12:00:00,-9.655334,10.0981,-107.03
2023-11-28 12:00:00,58.5,11.5,-0.5472656,2023-11-27 12:00:00,-4.1053343,4.1417,-97.59
2023-11-28 12:00:00,58.5,12.0,-0.15726562,2023-11-27 12:00:00,-3.4953344,3.4989,-92.58
2023-11-28 12:00:00,58.5,12.5,0.88273436,2023-11-27 12:00:00,-8.625335,8.6704,-84.16
2023-11-28 12:00:00,58.5,13.0,-0.057265624,2023-11-27 12:00:00,-6.8653345,6.8656,-90.48
2023-11-28 12:00:00,58.5,13.5,0.29273435,2023-11-27 12:00:00,-5.2953343,5.3034,-86.84
2023-11-28 12:00:00,58.5,14.0,0.81273437,2023-11-27 12:00:00,-4.4653344,4.5387,-79.68
2023-11-28 12:00:00,58.5,14.5,2.2227342,2023-11-27 12:00:00,-6.0053344,6.4035,-69.69
2023-11-28 12:00:00,58.5,15.0,0.58273435,2023-11-27 12:00:00,-6.9253345,6.9498,-85.19
2023-11-28 12:00:00,58.5,15.5,1.3627343,2023-11-27 12:00:00,-4.8453345,5.0333,-74.29
2023-11-28 12:00:00,58.5,16.0,1.1527344,2023-11-27 12:00:00,-5.1053343,5.2339,-77.28
2023-11-28 12:00:00,58.5,16.5,1.9027343,2023-11-27 12:00:00,-5.0553346,5.4016,-69.37
2023-11-28 12:00:00,58.5,17.0,4.3027344,2023-11-27 12:00:00,-10.745335,11.5748,-68.18
2023-11-28 12:00:00,58.5,17.5,4.372734,2023-11-27 12:00:00,-13.025334,13.7397,-71.44
2023-11-28 12:00:00,58.5,18.0,4.7627344,2023-11-27 12:00:00,-12.495335,13.3722,-69.14
2023-11-28 12:00:00,58.5,18.5,-1.4472656,2023-11-27 12:00:00,-8.755334,8.8741,-99.39
2023-11-28 12:00:00,58.5,19.0,-1.8372656,2023-11-27 12:00:00,-7.3853345,7.6104,-103.97
2023-11-28 12:00:00,58.5,19.5,-1.0872656,2023-11-27 12:00:00,-7.185334,7.2671,-98.6
2023-11-28 12:00:00,58.5,20.0,-1.5672656,2023-11-27 12:00:00,-5.1153345,5.35,-107.03
2023-11-28 12:00:00,58.5,20.5,-1.4772656,2023-11-27 12:00:00,-3.5353343,3.8316,-112.68
